juxtapose	juxtaposes	juxtaposed	juxtaposed	juxtaposing
kalsomine	kalsomines	kalsomined	kalsomined	kalsomining
kangaroo	kangaroos	kangarooed	kangarooed	kangarooing
kayo	kayos	kayoed	kayoed	kayoing
keck	kecks	kecked	kecked	kecking
kedge	kedges	kedged	kedged	kedging
keek	keeks	keeked	keeked	keeking
keel	keels	keeled	keeled	keeling
keelhaul	keelhauls	keelhauled	keelhauled	keelhauling
keen	keens	keened	keened	keening
keep	keeps	kept	kept	keeping
ken	kens	kent	kent	kenning
kennel	kennels	kennelled	kennelled	kennelling
kep	keps	keped	keped	keping
keratinize	keratinizes	keratinized	keratinized	keratinizing
kerfuffle	kerfuffles	kerfuffled	kerfuffled	kerfuffling
kerne	kerns	kerned	kerned	kerning
kernel	kernels	kernelled	kernelled	kernelling
key	keys	keyed	keyed	keying
keyboard	keyboards	keyboarded	keyboarded	keyboarding
keynote	keynotes	keynoted	keynoted	keynoting
keypunch	keypunches	keypunched	keypunched	keypunching
kibble	kibbles	kibbled	kibbled	kibbling
kibitz	kibitzes	kibitzed	kibitzed	kibitzing
kibosh	kiboshes	kiboshed	kiboshed	kiboshing
kick	kicks	kicked	kicked	kicking
kick-start	kick-starts	kick-started	kick-started	kick-starting
kid	kids	kidded	kidded	kidding
kidnap	kidnaps	kidnapped	kidnapped	kidnapping
kill	kills	killed	killed	killing
kiln	kilns	kilned	kilned	kilning
kilt	kilts	kilted	kilted	kilting
kindle	kindles	kindled	kindled	kindling
kip	kips	kipped	kipped	kipping
kipper	kippers	kippered	kippered	kippering
kiss	kisses	kissed	kissed	kissing
kite	kites	kited	kited	kiting
kitten	kittens	kittened	kittened	kittening
kittle	kittles	kittled	kittled	kittling
knacker	knackers	knackered	knackered	knackering
knap	knaps	knapped	knapped	knapping
knead	kneads	kneaded	kneaded	kneading
kneel	kneels	knelt	knelt	kneeling
knife	knifes	knifed	knifed	knifing
knight	knights	knighted	knighted	knighting
knit	knits	knitted	knitted	knitting
knob	knobs	knobbed	knobbed	knobbing
knock	knocks	knocked	knocked	knocking
knoll	knolls	knolled	knolled	knolling
knot	knots	knotted	knotted	knotting
know	knows	knew	known	knowing
knurl	knurls	knurled	knurled	knurling
ko	ko's	ko'ed	ko'ed	ko'ing
kockelsch	kockelsches	kockelsched	kockelsched	kockelsching
kotow	kotows	kotowed	kotowed	kotowing
kowtow	kowtows	kowtowed	kowtowed	kowtowing
kraal	kraals	kraaled	kraaled	kraaling
kyanize	kyanizes	kyanized	kyanized	kyanizing
label	labels	labelled	labelled	labelling
labialize	labializes	labialized	labialized	labializing
labour	labours	laboured	laboured	labouring
lace	laces	laced	laced	lacing
lacerate	lacerates	lacerated	lacerated	lacerating
lack	lacks	lacked	lacked	lacking
lackey	lackeys	lackeyed	lackeyed	lackeying
lacquer	lacquers	lacquered	lacquered	lacquering
lactate	lactates	lactated	lactated	lactating
ladder	ladders	laddered	laddered	laddering
lade	lades	laded	laden	lading
ladle	ladles	ladled	ladled	ladling
ladyfy	ladyfies	ladyfied	ladyfied	ladyfying
lag	lags	lagged	lagged	lagging
laicize	laicizes	laicized	laicized	laicizing
laik	laiks	laiked	laiked	laiking
lair	lairs	laired	laired	lairing
lallygag	lallygags	lallygagged	lallygagged	lallygagging
lam	lams	lammed	lammed	lamming
lamb	lambs	lambed	lambed	lambing
lambaste	lambasts	lambasted	lambasted	lambasting
lame	lames	lamed	lamed	laming
lament	laments	lamented	lamented	lamenting
laminate	laminates	laminated	laminated	laminating
lampoon	lampoons	lampooned	lampooned	lampooning
lance	lances	lanced	lanced	lancing
land	lands	landed	landed	landing
landscape	landscapes	landscaped	landscaped	landscaping
languish	languishes	languished	languished	languishing
lap	laps	lapped	lapped	lapping
lapidate	lapidates	lapidated	lapidated	lapidating
lapidify	lapidifies	lapidified	lapidified	lapidifying
lapse	lapses	lapsed	lapsed	lapsing
lard	lards	larded	larded	larding
largen	largens	largened	largened	largening
lark	larks	larked	larked	larking
larn	larns	larned	larned	larning
larrup	larrups	larruped	larruped	larruping
lase	lases	lased	lased	lasing
lash	lashes	lashed	lashed	lashing
lasso	lassos	lassoed	lassoed	lassoing
last	lasts	lasted	lasted	lasting
latch	latches	latched	latched	latching
lath	laths	lathed	lathed	lathing
lathe	lathes	lathed	lathed	lathing
lather	lathers	lathered	lathered	lathering
latinize	latinizes	latinized	latinized	latinizing
lattice	lattices	latticed	latticed	latticing
laud	lauds	lauded	lauded	lauding
laugh	laughs	laughed	laughed	laughing
launch	launches	launched	launched	launching
launder	launders	laundered	laundered	laundering
lave	laves	laved	laved	laving
lavish	lavishes	lavished	lavished	lavishing
layer	layers	layered	layered	layering
layer	lays	laid	laid	laying
laze	lazes	lazed	lazed	lazing
leach	leaches	leached	leached	leaching
lead	leads	led	led	leading
leaf	leafs	leafed	leafed	leafing
league	leagues	leagued	leagued	leaguing
leak	leaks	leaked	leaked	leaking
lean	leans	leant	leant	leaning
leap	leaps	leapt	leapt	leaping
leapfrog	leapfrogs	leapfroged	leapfroged	leapfroging
leapfrog	leapfrogs	leapfrogged	leapfrogged	leapfrogging
learn	learns	learnt	learnt	learning
lease	leases	leased	leased	leasing
leash	leashes	leashed	leashed	leashing
leather	leathers	leathered	leathered	leathering
leave	leaves	leaved	leaved	leaving
leaven	leavens	leavened	leavened	leavening
lecture	lectures	lectured	lectured	lecturing
ledger	ledgers	ledgered	ledgered	ledgering
leer	leers	leed	leed	leing
leer	leers	leered	leered	leering
leg	legs	legged	legged	legging
legalize	legalizes	legalized	legalized	legalizing
legislate	legislates	legislated	legislated	legislating
legitimate	legitimates	legitimated	legitimated	legitimating
legitimize	legitimizes	legitimized	legitimized	legitimizing
leister	leisters	leistered	leistered	leistering
lend	lends	lent	lent	lending
lengthen	lengthens	lengthened	lengthened	lengthening
lessen	lessens	lessened	lessened	lessening
lesson	lessons	lessoned	lessoned	lessoning
let	lets	let	let	letting
letch	letches	letched	letched	letching
letter	letters	lettered	lettered	lettering
levant	levants	levanted	levanted	levanting
level	levels	levelled	levelled	levelling
lever	levers	levered	levered	levering
levigate	levigates	levigated	levigated	levigating
levitate	levitates	levitated	levitated	levitating
levy	levies	levied	levied	levying
lhlike	lhlikes	lhliked	lhliked	lhliking
liaise	liaises	liaised	liaised	liaising
libel	libels	libelled	libelled	libelling
liberalize	liberalizes	liberalized	liberalized	liberalizing
liberate	liberates	liberated	liberated	liberating
librate	librates	librated	librated	librating
licence	licences	licenced	licenced	licencing
license	licenses	licensed	licensed	licensing
lick	licks	licked	licked	licking
lie	lies	lied	lied	lying
lift	lifts	lifted	lifted	lifting
ligate	ligates	ligated	ligated	ligating
ligature	ligatures	ligatured	ligatured	ligaturing
light	lights	lighted	lighted	lighting
lighten	lightens	lightened	lightened	lightening
lignify	lignifies	lignified	lignified	lignifying
like	likes	liked	liked	liking
liken	likens	likened	likened	likening
lilt	lilts	lilted	lilted	lilting
limb	limbs	limbed	limbed	limbing
limber	limbers	limbered	limbered	limbering
lime	limes	limed	limed	liming
limit	limits	limited	limited	limiting
limn	limns	limned	limned	limning
limp	limps	limped	limped	limping
line	lines	lined	lined	lining
linger	lingers	lingered	lingered	lingering
link	links	linked	linked	linking
lionize	lionizes	lionized	lionized	lionizing
lip	lips	lipped	lipped	lipping
lipread	lipreads	lipread	lipread	lipreading
liquate	liquates	liquated	liquated	liquating
liquefy	liquefies	liquefied	liquefied	liquefying
liquesce	liquesces	liquesced	liquesced	liquescing
liquidate	liquidates	liquidated	liquidated	liquidating
liquidize	liquidizes	liquidized	liquidized	liquidizing
liquify	liquifies	liquified	liquified	liquifying
liquor	liquors	liquored	liquored	liquoring
lisp	lisps	lisped	lisped	lisping
list	lists	listed	listed	listing
listen	listens	listened	listened	listening
lithograph	lithographs	lithographed	lithographed	lithographing
litigate	litigates	litigated	litigated	litigating
litter	litters	littered	littered	littering
live	lives	lived	lived	living
liven	livens	livened	livened	livening
lixiviate	lixiviates	lixiviated	lixiviated	lixiviating
load	loads	loaded	loaded	loading
loaf	loafs	loafed	loafed	loafing
loam	loams	loamed	loamed	loaming
loan	loans	loaned	loaned	loaning
loathe	loathes	loathed	loathed	loathing
lob	lobs	lobbed	lobbed	lobbing
lobby	lobbies	lobbied	lobbied	lobbying
localize	localizes	localized	localized	localizing
locate	locates	located	located	locating
lock	locks	locked	locked	locking
loco	locos	locoed	locoed	locoing
lodge	lodges	lodged	lodged	lodging
loft	lofts	lofted	lofted	lofting
log	logs	logged	logged	logging
logroll	logrolls	logrolled	logrolled	logrolling
loiter	loiters	loitered	loitered	loitering
loll	lolls	lolled	lolled	lolling
lollop	lollops	lolloped	lolloped	lolloping
long	longs	longed	longed	longing
look	looks	looked	looked	looking
loom	looms	loomed	loomed	looming
loop	loops	looped	looped	looping
loophole	loopholes	loopholed	loopholed	loopholing
loose	looses	loosed	loosed	loosing
loosen	loosens	loosened	loosened	loosening
loot	loots	looted	looted	looting
lop	lops	lopped	lopped	lopping
lope	lopes	loped	loped	loping
lord	lords	lorded	lorded	lording
lose	loses	lost	lost	losing
lot	lots	lotted	lotted	lotting
louden	loudens	loudened	loudened	loudening
lounge	lounges	lounged	lounged	lounging
lour	lours	loured	loured	louring
lout	louts	louted	louted	louting
love	loves	loved	loved	loving
lower	lowers	lowered	lowered	lowering
lower	lows	lowed	lowed	lowing
lubricate	lubricates	lubricated	lubricated	lubricating
luck	lucks	lucked	lucked	lucking
lucubrate	lucubrates	lucubrated	lucubrated	lucubrating
luff	luffs	luffed	luffed	luffing
lug	lugs	lugged	lugged	lugging
lull	lulls	lulled	lulled	lulling
lullaby	lullabies	lullabied	lullabied	lullabying
lumber	lumbers	lumbered	lumbered	lumbering
luminesce	luminesces	luminesced	luminesced	luminescing
lump	lumps	lumped	lumped	lumping
lunch	lunches	lunched	lunched	lunching
lunge	lunges	lunged	lunged	lunging
lurch	lurches	lurched	lurched	lurching
lurk	lurks	lurked	lurked	lurking
lush	lushes	lushed	lushed	lushing
lust	lusts	lusted	lusted	lusting
lustrate	lustrates	lustrated	lustrated	lustrating
lustre	lustres	lustred	lustred	lustring
lute	lutes	luted	luted	luting
luxate	luxates	luxated	luxated	luxating
luxuriate	luxuriates	luxuriated	luxuriated	luxuriating
lynch	lynches	lynched	lynched	lynching
lyophilize	lyophilizes	lyophilized	lyophilized	lyophilizing
lyse	lyses	lysed	lysed	lysing
macadamize	macadamizes	macadamized	macadamized	macadamizing
mace	maces	maced	maced	maceing
macerate	macerates	macerated	macerated	macerating
machicolate	machicolates	machicolated	machicolated	machicolating
machinate	machinates	machinated	machinated	machinating
machine	machines	machined	machined	machining
machinegun	machineguns	machineguned	machineguned	machineguning
maculate	maculates	maculated	maculated	maculating
mad	mads	madded	madded	madding
madden	maddens	maddened	maddened	maddening
maffick	mafficks	mafficked	mafficked	mafficking
magnetize	magnetizes	magnetized	magnetized	magnetizing
magnify	magnifies	magnified	magnified	magnifying
mail	mails	mailed	mailed	mailing
maim	maims	maimed	maimed	maiming
maintain	maintains	maintained	maintained	maintaining
major	majors	majored	majored	majoring
make	makes	made	made	making
maladminister	maladministers	maladministered	maladministered	maladministering
maledict	maledicts	maledicted	maledicted	maledicting
malfunction	malfunctions	malfunctioned	malfunctioned	malfunctioning
malign	maligns	maligned	maligned	maligning
malinger	malingers	malingered	malingered	malingering
malt	malts	malted	malted	malting
maltreat	maltreats	maltreated	maltreated	maltreating
mamaguy	mamaguys	mamaguyed	mamaguyed	mamaguying
mambo	mambos	mamboed	mamboed	mamboing
mammock	mammocks	mammocked	mammocked	mammocking
man	mans	manned	manned	manning
man-handle	man-handles	manhandled	man-handled	man-handling
manacle	manacles	manacled	manacled	manacling
manage	manages	managed	managed	managing
mandate	mandates	mandated	mandated	mandating
manducate	manducates	manducated	manducated	manducating
maneuver	maneuvers	maneuvered	maneuvered	maneuvering
mangle	mangles	mangled	mangled	mangling
manhandle	manhandles	manhandled	manhandled	manhandling
manicure	manicures	manicured	manicured	manicuring
manifest	manifests	manifested	manifested	manifesting
manifold	manifolds	manifolded	manifolded	manifolding
manipulate	manipulates	manipulated	manipulated	manipulating
manoeuvre	manoeuvres	manoeuvred	manoeuvred	manoeuvring
mantle	mantles	mantled	mantled	mantling
manufacture	manufactures	manufactured	manufactured	manufacturing
manumit	manumits	manumitted	manumitted	manumitting
manure	manures	manured	manured	manuring
map	maps	mapped	mapped	mapping
mar	mars	marred	marred	marring
maraud	marauds	marauded	marauded	marauding
marble	marbles	marbled	marbled	marbling
marcel	marcels	marcelled	marcelled	marcelling
march	marches	marched	marched	marching
margin	margins	margined	margined	margining
marginalize	marginalizes	marginalized	marginalized	marginalizing
marginate	marginates	marginated	marginated	marginating
marinade	marinades	marinaded	marinaded	marinading
marinate	marinates	marinated	marinated	marinating
mark	marks	marked	marked	marking
market	markets	marketed	marketed	marketing
marl	marls	marled	marled	marling
maroon	maroons	marooned	marooned	marooning
marry	marries	married	married	marrying
marshal	marshals	marshalled	marshalled	marshalling
martyr	martyrs	martyred	martyred	martyring
marvel	marvels	marvelled	marvelled	marvelling
mash	mashes	mashed	mashed	mashing
mask	masks	masked	masked	masking
mason	masons	masoned	masoned	masoning
masquerade	masquerades	masqueraded	masqueraded	masquerading
mass	masses	massed	massed	massing
massacre	massacres	massacred	massacred	massacring
massage	massages	massaged	massaged	massaging
massproduce	massproduces	massproduced	massproduced	massproducing
mast	masts	masted	masted	masting
master	masters	mastered	mastered	mastering
master-mind	master-minds	masterminded	master-minded	master-minding
mastermind	masterminds	masterminded	masterminded	masterminding
masticate	masticates	masticated	masticated	masticating
masturbate	masturbates	masturbated	masturbated	masturbating
mat	mats	matted	matted	matting
match	matches	matched	matched	matching
matchmark	matchmarks	matchmarked	matchmarked	matchmarking
mate	mates	mated	mated	mating
materialize	materializes	materialized	materialized	materializing
matriculate	matriculates	matriculated	matriculated	matriculating
matter	matters	mattered	mattered	mattering
maturate	maturates	maturated	maturated	maturating
mature	matures	matured	matured	maturing
maul	mauls	mauled	mauled	mauling
maunder	maunders	maundered	maundered	maundering
maximize	maximizes	maximized	maximized	maximizing

mean	means	meant	meant	meaning
meander	meanders	meandered	meandered	meandering
measure	measures	measured	measured	measuring
mechanize	mechanizes	mechanized	mechanized	mechanizing
medal	medals	medalled	medalled	medalling
meddle	meddles	meddled	meddled	meddling
mediate	mediates	mediated	mediated	mediating
mediatize	mediatizes	mediatized	mediatized	mediatizing
medicate	medicates	medicated	medicated	medicating
meditate	meditates	meditated	meditated	meditating
meet	meets	met	met	meeting
meld	melds	melded	melded	melding
meliorate	meliorates	meliorated	meliorated	meliorating
mellow	mellows	mellowed	mellowed	mellowing
melodize	melodizes	melodized	melodized	melodizing
melodramatize	melodramatizes	melodramatized	melodramatized	melodramatizing
melt	melts	melted	molten	melting
memorialize	memorializes	memorialized	memorialized	memorializing
memorize	memorizes	memorized	memorized	memorizing
menace	menaces	menaced	menaced	menacing
mend	mends	mended	mended	mending
menstruate	menstruates	menstruated	menstruated	menstruating
mention	mentions	mentioned	mentioned	mentioning
mercerize	mercerizes	mercerized	mercerized	mercerizing
merchant	merchants	merchanted	merchanted	merchanting
mercurate	mercurates	mercurated	mercurated	mercurating
mercurialize	mercurializes	mercurialized	mercurialized	mercurializing
merge	merges	merged	merged	merging
merit	merits	merited	merited	meriting
mesh	meshs	meshed	meshed	meshing
mesmerize	mesmerizes	mesmerized	mesmerized	mesmerizing
mess	messes	messed	messed	messing
metabolize	metabolizes	metabolized	metabolized	metabolizing
metal	metals	metaled	metaled	metaling
metallize	metallizes	metallized	metallized	metallizing
metamorphose	metamorphoses	metamorphosed	metamorphosed	metamorphosing
metaphrase	metaphrases	metaphrased	metaphrased	metaphrasing
metaphysicize	metaphysicizes	metaphysicized	metaphysicized	metaphysicizing
metastasize	metastasizes	metastasized	metastasized	metastasizing
metathesize	metathesizes	metathesized	metathesized	metathesizing
mete	metes	meted	meted	meting
meter	meters	metered	metered	metering
methodize	methodizes	methodized	methodized	methodizing
methought	methoughts	methoughted	methoughted	methoughting
methylate	methylates	methylated	methylated	methylating
metricate	metricates	metricated	metricated	metricating
metricize	metricizes	metricized	metricized	metricizing
metrify	metrifies	metrified	metrified	metrifying
mew	mews	mewed	mewed	mewing
mewl	mewls	mewled	mewled	mewling
mezzotint	mezzotints	mezzotinted	mezzotinted	mezzotinting
miaul	miauls	miauled	miauled	miauling
microfilm	microfilms	microfilmed	microfilmed	microfilming
micturate	micturates	micturated	micturated	micturating
middle	middles	middled	middled	middling
miff	miffs	miffed	miffed	miffing
migrate	migrates	migrated	migrated	migrating
mike	mikes	miked	miked	miking
milden	mildens	mildened	mildened	mildening
mildew	mildews	mildewed	mildewed	mildewing
militarize	militarizes	militarized	militarized	militarizing
militate	militates	militated	militated	militating
milk	milks	milked	milked	milking
mill	mills	milled	milled	milling
milt	milts	milted	milted	milting
mime	mimes	mimed	mimed	miming
mimeograph	mimeographes	mimeographed	mimeographed	mimeographing
mimeograph	mimeographs	mimeographed	mimeographed	mimeographing
mimic	mimics	mimicked	mimicked	mimicking
mince	minces	minced	minced	mincing
mind	minds	minded	minded	minding
mine	mines	mined	mined	mining
mineralize	mineralizes	mineralized	mineralized	mineralizing
mingle	mingles	mingled	mingled	mingling
miniaturize	miniaturizes	miniaturized	miniaturized	miniaturizing
minify	minifies	minified	minified	minifying
minimize	minimizes	minimized	minimized	minimizing
minister	ministers	ministered	ministered	ministering
mint	mints	minted	minted	minting
minute	minutes	minuted	minuted	minuting
mire	mires	mired	mired	miring
mirror	mirrors	mirrored	mirrored	mirroring
misadvise	misadvises	misadvised	misadvised	misadvising
misapply	misapplies	misapplied	misapplied	misapplying
misapprehend	misapprehends	misapprehended	misapprehended	misapprehending
misappropriate	misappropriates	misappropriated	misappropriated	misappropriating
misbecome	misbecomes	misbecame	misbecame	misbecoming
misbehave	misbehaves	misbehaved	misbehaved	misbehaving
miscalculate	miscalculates	miscalculated	miscalculated	miscalculating
miscall	miscalls	miscalled	miscalled	miscalling
miscarry	miscarries	miscarried	miscarried	miscarrying
miscast	miscasts	miscast	miscast	miscasting
misconceive	misconceives	misconceived	misconceived	misconceiving
misconduct	misconducts	misconducted	misconducted	misconducting
misconstrue	misconstrues	misconstrued	misconstrued	misconstruing
miscount	miscounts	miscounted	miscounted	miscounting
miscreate	miscreates	miscreated	miscreated	miscreating
miscue	miscues	miscued	miscued	miscuing
misdate	misdates	misdated	misdated	misdating
misdeal	misdeals	misdealt	misdealt	misdealing
misdemean	misdemeans	misdemeaned	misdemeaned	misdemeaning
misdirect	misdirects	misdirected	misdirected	misdirecting
misdoubt	misdoubts	misdoubted	misdoubted	misdoubting
misfile	misfiles	misfiled	misfiled	misfiling
misfire	misfires	misfired	misfired	misfiring
misfit	misfits	misfitted	misfitted	misfitting
misgive	misgives	misgave	misgiven	misgiving
misgovern	misgoverns	misgoverned	misgoverned	misgoverning
misguide	misguides	misguided	misguided	misguiding
mishandle	mishandles	mishandled	mishandled	mishandling
mishear	mishears	misheard	misheard	mishearing
mishit	mishits	mishit	mishit	mishitting
misinform	misinforms	misinformed	misinformed	misinforming
misinterpret	misinterprets	misinterpreted	misinterpreted	misinterpreting
misjudge	misjudges	misjudged	misjudged	misjudging
mislay	mislays	mislaid	mislaid	mislaying
mislead	misleads	misled	misled	misleading
mislike	mislikes	misliked	misliked	misliking
mismanage	mismanages	mismanaged	mismanaged	mismanaging
mismatch	mismatches	mismatched	mismatched	mismatching
misname	misnames	misnamed	misnamed	misnaming
misplace	misplaces	misplaced	misplaced	misplacing
misplay	misplays	misplayed	misplayed	misplaying
mispled	mispleds	mispled	mispled	mispleding
misprint	misprints	misprinted	misprinted	misprinting
misprize	misprizes	misprized	misprized	misprizing
mispronounce	mispronounces	mispronounced	mispronounced	mispronouncing
misquote	misquotes	misquoted	misquoted	misquoting
misread	misreads	misread	misread	misreading
misreport	misreports	misreported	misreported	misreporting
misrepresent	misrepresents	misrepresented	misrepresented	misrepresenting
misrule	misrules	misruled	misruled	misruling
miss	misses	missed	missed	missing
misshape	misshapes	misshaped	misshaped	misshaping
mission	missions	missioned	missioned	missioning
misspell	misspells	misspelt	misspelt	misspelling
misspend	misspends	misspent	misspent	misspending
misstate	misstates	misstated	misstated	misstating
mist	mists	misted	misted	misting
mistake	mistakes	mistook	mistaken	mistaking
mister	misters	mistered	mistered	mistering
mistime	mistimes	mistimed	mistimed	mistiming
mistranslate	mistranslates	mistranslated	mistranslated	mistranslating
mistreat	mistreats	mistreated	mistreated	mistreating
mistrust	mistrusts	mistrusted	mistrusted	mistrusting
misunderstand	misunderstands	misunderstood	misunderstood	misunderstanding
misuse	misuses	misused	misused	misusing
mitch	mitches	mitched	mitched	mitching
mitigate	mitigates	mitigated	mitigated	mitigating
mitre	mitres	mitred	mitred	mitring
mix	mixes	mixed	mixed	mixing
mizzle	mizzles	mizzled	mizzled	mizzling
moan	moans	moaned	moaned	moaning
moat	moats	moated	moated	moating
mob	mobs	mobbed	mobbed	mobbing
mobilize	mobilizes	mobilized	mobilized	mobilizing
mock	mocks	mocked	mocked	mocking
model	models	modelled	modelled	modelling
moderate	moderates	moderated	moderated	moderating
modernize	modernizes	modernized	modernized	modernizing
modge	modges	modged	modged	modging
modify	modifies	modified	modified	modifying
modulate	modulates	modulated	modulated	modulating
mohammedanize	mohammedanizes	mohammedanized	mohammedanized	mohammedanizing
moil	moils	moiled	moiled	moiling
moisten	moistens	moistened	moistened	moistening
moisturize	moisturizes	moisturized	moisturized	moisturizing
moither	moithers	moithered	moithered	moithering
molest	molests	molested	molested	molesting
mollify	mollifies	mollified	mollified	mollifying
mollycoddle	mollycoddles	mollycoddled	mollycoddled	mollycoddling
molt	molts	molted	molted	molting
monetize	monetizes	monetized	monetized	monetizing
mongrelize	mongrelizes	mongrelized	mongrelized	mongrelizing
monitor	monitors	monitored	monitored	monitoring
monopolize	monopolizes	monopolized	monopolized	monopolizing
monotonize	monotonizes	monotonized	monotonized	monotonizing
moo	moos	mooed	mooed	mooing
mooch	mooches	mooched	mooched	mooching
moon	moons	mooned	mooned	mooning
moonlight	moonlights	moonlighted	moonlighted	moonlighting
moor	moors	moored	moored	mooring
moot	moots	mooted	mooted	mooting
mop	mops	mopped	mopped	mopping
mope	mopes	moped	moped	moping
moralize	moralizes	moralized	moralized	moralizing
mordant	mordants	mordanted	mordanted	mordanting
mortar	mortars	mortared	mortared	mortaring
mortgage	mortgages	mortgaged	mortgaged	mortgaging
mortify	mortifies	mortified	mortified	mortifying
mortise	mortises	mortised	mortised	mortising
mosey	moseys	moseyed	moseyed	moseying
mothball	mothballs	mothballed	mothballed	mothballing
mother	mothers	mothered	mothered	mothering
mothproof	moth-proofs	mothproofed	moth-proofed	moth-proofing
mothproof	mothproofs	mothproofed	mothproofed	mothproofing
motion	motions	motioned	motioned	motioning
motivate	motivates	motivated	motivated	motivating
motive	motives	motived	motived	motiving
motor	motors	motored	motored	motoring
motorize	motorizes	motorized	motorized	motorizing
mottle	mottles	mottled	mottled	mottling
mould	moulds	moulded	moulded	moulding
moulder	moulders	mouldered	mouldered	mouldering
moult	moults	moulted	moulted	moulting
mound	mounds	mounded	mounded	mounding
mount	mounts	mounted	mounted	mounting
mountaineer	mountaineers	mountaineered	mountaineered	mountaineering
mountebank	mountebanks	mountebanked	mountebanked	mountebanking
mourn	mourns	mourned	mourned	mourning
mouse	mouses	moused	moused	mousing
mouth	mouths	mouthed	mouthed	mouthing
move	moves	moved	moved	moving
mow	mows	mowed	mown	mowing
muck	mucks	mucked	mucked	mucking
muckamuck	muckamucks	muckamucked	muckamucked	muckamucking
muckrake	muckrakes	muckraked	muckraked	muckraking
mud	muds	mudded	mudded	mudding
muddle	muddles	muddled	muddled	muddling
muddy	muddies	muddied	muddied	muddying
muff	muffs	muffed	muffed	muffing
muffle	muffles	muffled	muffled	muffling
mug	mugs	mugged	mugged	mugging
mulch	mulches	mulched	mulched	mulching
mulct	mulcts	mulcted	mulcted	mulcting
mull	mulls	mulled	mulled	mulling
multiply	multiplies	multiplied	multiplied	multiplying
mumble	mumbles	mumbled	mumbled	mumbling
mumm	mums	mummed	mummed	mumming
mummify	mummifies	mummified	mummified	mummifying
mump	mumps	mumped	mumped	mumping
munch	munches	munched	munched	munching
municipalize	municipalizes	municipalized	municipalized	municipalizing
munition	munitions	munitioned	munitioned	munitioning
murdabad	murdabads	murdabaded	murdabaded	murdabading
murder	murders	murdered	murdered	murdering
mure	mures	mured	mured	muring
murmur	murmurs	murmured	murmured	murmuring
murther	murthers	murthered	murthered	murthering
muscle	muscles	muscled	muscled	muscling
muse	muses	mused	mused	musing
mushroom	mushrooms	mushroomed	mushroomed	mushrooming
muss	musses	mussed	mussed	mussing
muster	musters	mustered	mustered	mustering
mutate	mutates	mutated	mutated	mutating
mutch	mutches	mutched	mutched	mutching
mute	mutes	muted	muted	muting
mutilate	mutilates	mutilated	mutilated	mutilating
mutiny	mutinies	mutinied	mutinied	mutinying
mutter	mutters	muttered	muttered	muttering
mutualize	mutualizes	mutualized	mutualized	mutualizing
muzz	muzzes	muzzed	muzzed	muzzing
muzzle	muzzles	muzzled	muzzled	muzzling
mystify	mystifies	mystified	mystified	mystifying
mythicize	mythicizes	mythicized	mythicized	mythicizing
mythologize	mythologizes	mythologized	mythologized	mythologizing
nab	nabs	nabbed	nabbed	nabbing
nag	nags	nagged	nagged	nagging
nail	nails	nailed	nailed	nailing
name	names	named	named	naming
name-drop	name-drops	name-dropped	name-dropped	name-dropping
nap	naps	napped	napped	napping
napalm	napalms	napalmed	napalmed	napalming
narcotize	narcotizes	narcotized	narcotized	narcotizing
nark	narks	narked	narked	narking
narrate	narrates	narrated	narrated	narrating
narrow	narrows	narrowed	narrowed	narrowing
nasalize	nasalizes	nasalized	nasalized	nasalizing
nationalize	nationalizes	nationalized	nationalized	nationalizing
natter	natters	nattered	nattered	nattering
naturalize	naturalizes	naturalized	naturalized	naturalizing
nauseate	nauseates	nauseated	nauseated	nauseating
navigate	navigates	navigated	navigated	navigating
naysay	naysays	naysayed	naysayed	naysaying
nazify	nazifies	nazified	nazified	nazifying
near	nears	neared	neared	nearing
neaten	neatens	neatened	neatened	neatening
nebulize	nebulizes	nebulized	nebulized	nebulizing
necessitate	necessitates	necessitated	necessitated	necessitating
neck	necks	necked	necked	necking
necrose	necroses	necrosed	necrosed	necrosing
need	needs	needed	needed	needing
needle	needles	needled	needled	needling
negate	negates	negated	negated	negating
neglect	neglects	neglected	neglected	neglecting
negotiate	negotiates	negotiated	negotiated	negotiating
neigh	neighs	neighed	neighed	neighing
neighbour	neighbours	neighboured	neighboured	neighbouring
neologize	neologizes	neologized	neologized	neologizing
nerve	nerves	nerved	nerved	nerving
nest	nests	nested	nested	nesting
nestle	nestles	nestled	nestled	nestling
net	nets	netted	netted	netting
nettle	nettles	nettled	nettled	nettling
network	networks	networked	networked	networking
neuter	neuters	neutered	neutered	neutering
neutralize	neutralizes	neutralized	neutralized	neutralizing
nibble	nibbles	nibbled	nibbled	nibbling
nick	nicks	nicked	nicked	nicking
nickel	nickels	nickelled	nickelled	nickelling
nicker	nickers	nickered	nickered	nickering
nickname	nicknames	nicknamed	nicknamed	nicknaming
nictitate	nictitates	nictitated	nictitated	nictitating
nid-nod	nid-nods	nid-nodded	nid-nodded	nid-nodding
nidify	nidifies	nidified	nidified	nidifying
niello	niellos	nielloed	nielloed	nielloing
niggle	niggles	niggled	niggled	niggling
nigrify	nigrifies	nigrified	nigrified	nigrifying
nip	nips	nipped	nippped	nipping
nitrify	nitrifies	nitrified	nitrified	nitrifying
nitrogenize	nitrogenizes	nitrogenized	nitrogenized	nitrogenizing
nix	nixes	nixed	nixed	nixing
nobble	nobbles	nobbled	nobbled	nobbling
